pid,circle,map,line,area,bar,net,point,diagram,matrix,table,word,class,path
16871,0.001761057,0.000179032,0.002231129,5.05E-05,0.010412751,0.010655335,0.000193889,0.969509503,0.000126577,0.00031762,0.004562603,diagram,./static/imdb_vis30k/16870.png
16872,1.23E-05,1.16E-05,0.00455681,0.00131872,0.009502046,0.000312974,0.000168505,0.983460257,0.000226746,0.000106516,0.000323591,diagram,./static/imdb_vis30k/16871.png
16873,0.000159743,2.65E-05,0.849391547,0.002963003,0.006549753,0.000935866,0.00050528,0.136853015,0.00011914,0.001089765,0.001406365,line,./static/imdb_vis30k/16872.png
16874,0.000165079,0.000247614,0.000577439,0.000194347,0.830676158,0.000198412,0.000553259,0.163953224,0.001954761,0.000196053,0.001283678,bar,./static/imdb_vis30k/16873.png
16875,0.136300324,0.001591723,0.182141386,0.201172783,0.056209566,0.101673203,0.009480274,0.285918205,0.007708939,0.003358369,0.014445209,diagram,./static/imdb_vis30k/16874.png
16876,0.008030067,0.277748711,0.035045444,0.004118973,0.114836575,0.274829538,0.011692289,0.171848778,0.016987647,0.003668673,0.081193329,map,./static/imdb_vis30k/16875.png
16877,0.000714942,0.010143627,0.944117926,0.001868737,0.002332898,0.016417676,0.003131118,0.018843822,0.000410422,8.86E-05,0.00193027,line,./static/imdb_vis30k/16876.png
16878,0.001423085,7.83E-05,0.007392975,0.007757817,0.004235574,0.001523907,0.002027249,0.061049717,0.008515187,0.903674019,0.002322189,table,./static/imdb_vis30k/16877.png
16879,0.000601947,1.13E-05,0.701540639,0.003070556,0.089077675,0.025067759,0.010209749,0.16913898,0.000207922,0.000436453,0.000637069,line,./static/imdb_vis30k/16878.png
16880,0.001191364,0.019042312,0.933588643,0.013408969,0.007412151,0.001721346,0.00078404,0.020628862,0.000616895,0.001098212,0.000507222,line,./static/imdb_vis30k/16879.png
16881,0.002316355,0.001870874,0.003898514,0.003318478,0.18609654,0.011821463,0.000665078,0.259716195,0.041846649,0.007454941,0.480994946,word,./static/imdb_vis30k/16880.png
16882,0.000536198,0.002394932,8.42E-05,0.098098946,0.005121517,7.31E-05,0.000129101,0.586743752,0.304123004,0.001353735,0.001341528,diagram,./static/imdb_vis30k/16881.png
16883,0.00256737,0.000184331,0.020429986,0.001290742,0.897400417,0.00699651,0.004946682,0.036549308,0.021394948,0.003439074,0.004800626,bar,./static/imdb_vis30k/16882.png
16884,2.15E-05,1.62E-06,0.000133341,7.24E-05,2.02E-05,5.54E-05,1.88E-05,0.027315493,0.000127316,0.972138356,9.56E-05,table,./static/imdb_vis30k/16883.png
16885,0.011186117,0.000156344,0.008366703,0.002910941,0.017171896,0.002869155,0.013520657,0.013136478,0.005967298,0.909868696,0.014845659,table,./static/imdb_vis30k/16884.png
16886,0.126823519,0.027335316,0.04198359,0.003137405,0.007924967,0.629900222,0.088573986,0.065736601,0.001191377,0.00113518,0.006257859,net,./static/imdb_vis30k/16885.png
16887,1.14E-07,3.11E-05,3.53E-09,9.33E-08,6.26E-08,9.88E-08,2.50E-07,0.999089429,0.00087886,1.52E-09,3.59E-09,diagram,./static/imdb_vis30k/16886.png
16888,0.001618343,0.000612304,0.117544466,0.004087389,0.101367313,0.016328023,0.007275811,0.122819352,0.003538103,0.004055708,0.620753184,word,./static/imdb_vis30k/16887.png
16889,0.004814392,0.000116703,0.840904714,0.01722905,0.070939232,0.000454558,0.044022218,0.001704156,0.015877887,0.003783922,0.000153189,line,./static/imdb_vis30k/16888.png
16890,0.001399726,0.000482213,0.001164911,0.009715219,0.224577672,0.000274662,0.001838447,0.042217832,0.71730609,0.000657427,0.000365794,matrix,./static/imdb_vis30k/16889.png
16891,0.005865687,0.00307121,0.001761434,0.004593652,0.263456972,0.022266376,0.066537304,0.329933761,0.066999567,0.005669031,0.229845018,diagram,./static/imdb_vis30k/16890.png
16892,0.000745362,9.82E-05,0.014903741,0.03445737,0.000396255,0.001518979,0.000540358,0.001029643,0.000247673,0.945759084,0.000303329,table,./static/imdb_vis30k/16891.png
16893,0.008009866,0.000357021,0.002645588,0.002603839,0.023522188,0.0007431,0.000850039,0.15321678,0.008834365,0.782027451,0.017189766,table,./static/imdb_vis30k/16892.png
16894,0.000644972,0.058476293,0.240162641,0.025972981,0.007260856,0.020894356,0.032625308,0.521915529,0.036453923,0.022055154,0.033538032,diagram,./static/imdb_vis30k/16893.png
16895,5.94E-05,1.67E-06,0.000845289,0.00030109,0.000721935,0.00017665,4.51E-05,0.003413824,6.86E-05,0.994146199,0.000220201,table,./static/imdb_vis30k/16894.png
16896,3.90E-06,2.84E-05,4.61E-07,4.08E-06,6.77E-06,1.76E-06,1.52E-06,0.004913822,0.995030897,1.29E-06,7.08E-06,matrix,./static/imdb_vis30k/16895.png
16897,9.53E-05,0.000111851,1.06E-05,3.12E-06,2.45E-05,0.998883361,0.000513812,0.000147504,4.76E-05,1.61E-05,0.000146111,net,./static/imdb_vis30k/16896.png
16898,0.000550019,2.92E-05,7.81E-05,0.000579706,0.9844796,9.36E-06,0.00024692,0.001734859,0.011682964,0.000486844,0.000122341,bar,./static/imdb_vis30k/16897.png
16899,1.79E-05,0.000195365,8.59E-05,1.07E-05,2.48E-05,0.027446044,0.000926349,0.874856639,0.096379507,4.11E-06,5.27E-05,diagram,./static/imdb_vis30k/16898.png
16900,0.000162872,3.14E-06,0.000747959,0.001556558,0.000484877,2.66E-05,6.77E-05,0.000114179,8.82E-05,0.99673892,9.05E-06,table,./static/imdb_vis30k/16899.png
16901,2.41E-07,5.26E-06,2.47E-07,1.66E-07,9.72E-08,3.66E-05,5.03E-07,0.999905686,5.06E-05,5.29E-08,6.27E-07,diagram,./static/imdb_vis30k/16900.png
16902,0.000974639,0.002562375,0.003097364,0.047371391,0.000178315,0.003082223,0.010312988,0.907173077,0.012703842,0.001383562,0.011160216,diagram,./static/imdb_vis30k/16901.png
16903,0.001148361,0.003099303,0.013076848,0.006625554,0.033710785,0.511985944,0.001884144,0.414101434,0.003038859,0.003087374,0.008241443,net,./static/imdb_vis30k/16902.png
16904,0.003105614,0.000170596,9.37E-06,5.38E-06,6.92E-06,0.004507478,6.78E-06,0.991922286,5.26E-05,3.01E-05,0.000182899,diagram,./static/imdb_vis30k/16903.png
16905,0.00755839,0.182618742,0.00384202,0.002079453,0.00083579,0.005625501,0.023306408,0.629753231,0.087362573,0.042984528,0.014033355,diagram,./static/imdb_vis30k/16904.png
16906,0.00010206,3.45E-07,3.96E-05,1.15E-06,8.93E-06,0.000106993,5.99E-06,0.999361777,0.000148711,4.53E-06,0.000219893,diagram,./static/imdb_vis30k/16905.png
16907,1.35E-05,0.000580041,7.11E-06,4.94E-05,2.59E-05,0.000583676,9.02E-06,0.997404314,0.001283916,4.21E-06,3.89E-05,diagram,./static/imdb_vis30k/16906.png
16908,0.004797949,0.005286627,0.085067369,0.001178671,0.00190649,0.00315558,0.10830196,0.759395614,0.029844895,0.000249673,0.000815161,diagram,./static/imdb_vis30k/16907.png
16909,0.041844648,0.09509928,0.017422653,0.013741701,0.030221259,0.137483755,0.152508272,0.139303202,0.10993405,0.232560744,0.029880456,table,./static/imdb_vis30k/16908.png
16910,0.00013938,3.30E-06,0.000278024,0.000170218,0.000284102,0.000121943,5.28E-05,0.006175372,0.000447118,0.992191996,0.000135723,table,./static/imdb_vis30k/16909.png
16911,0.108039165,0.000620369,0.001189597,0.000142477,0.000486349,0.790914997,0.001840301,0.096445775,0.000100441,0.000123347,9.72E-05,net,./static/imdb_vis30k/16910.png
16912,0.000964726,0.004124811,0.130858501,0.001966186,0.003336713,0.833405468,0.014944853,0.007386345,0.000619972,0.000173375,0.002219063,net,./static/imdb_vis30k/16911.png
16913,0.00036687,0.001127073,5.34E-06,1.41E-05,2.10E-05,0.000301745,4.05E-05,0.993358184,0.004703801,6.02E-06,5.53E-05,diagram,./static/imdb_vis30k/16912.png
16914,0.000184619,0.004921293,3.41E-05,6.72E-05,5.53E-05,0.014301994,0.000200324,0.978995803,0.000390501,2.79E-05,0.000820894,diagram,./static/imdb_vis30k/16913.png
16915,0.017860603,0.001398228,7.42E-06,1.55E-05,0.002755782,0.818173851,0.150464186,0.003809853,0.00514068,5.37E-05,0.00032016,net,./static/imdb_vis30k/16914.png
16916,0.001100042,0.001864618,0.000439094,0.002369864,0.013632492,0.012300035,0.001602424,0.120901504,0.829728233,0.010966967,0.005094731,matrix,./static/imdb_vis30k/16915.png
16917,0.001180215,0.00012627,0.004296762,0.015350642,0.004257811,0.002316878,0.003323731,0.089631374,0.045560601,0.832043662,0.001912084,table,./static/imdb_vis30k/16916.png
16918,0.001519686,0.014923548,0.065203214,0.007284929,0.022338699,0.074141451,0.026056979,0.221101613,0.018598589,0.170757321,0.378073997,word,./static/imdb_vis30k/16917.png
16919,1.62E-05,0.008013142,0.000467101,1.91E-05,0.000529584,0.882925321,7.52E-05,0.106189584,0.000103704,1.76E-05,0.001643594,net,./static/imdb_vis30k/16918.png
16920,0.000280428,0.00014855,0.001572104,0.002518505,0.007250791,0.00245283,0.000380964,0.045757794,0.000469241,0.933921566,0.005247258,table,./static/imdb_vis30k/16919.png
16921,1.25E-05,2.62E-06,9.15E-05,2.04E-07,2.60E-06,0.142455646,3.13E-05,0.857391879,9.75E-06,1.57E-07,1.89E-06,diagram,./static/imdb_vis30k/16920.png
16922,0.004356242,0.000410269,7.56E-06,5.62E-05,7.45E-06,9.54E-05,0.000140313,0.994761329,5.61E-05,1.27E-05,9.65E-05,diagram,./static/imdb_vis30k/16921.png
16923,0.017695556,0.004760536,0.002691421,0.006047085,0.005246243,0.01534182,0.004851159,0.008235524,0.884575439,0.043666884,0.006888343,matrix,./static/imdb_vis30k/16922.png
16924,0.003104532,7.85E-05,9.75E-05,9.76E-05,0.000234949,0.000187717,0.000207446,0.994416077,0.000633826,0.000300361,0.000641477,diagram,./static/imdb_vis30k/16923.png
16925,0.000502343,0.000110311,0.876424043,0.003119864,0.052943112,0.001101472,0.000688539,0.05940852,0.000629246,0.001102697,0.003969809,line,./static/imdb_vis30k/16924.png
16926,0.000234979,0.821381134,7.03E-05,0.001357922,2.43E-05,0.000560565,0.000741753,0.16607191,0.009396376,6.66E-05,9.41E-05,map,./static/imdb_vis30k/16925.png
16927,9.76E-05,2.69E-05,0.000316968,0.000170496,4.03E-05,0.001129917,3.54E-05,0.000370698,2.09E-05,0.997592257,0.000198585,table,./static/imdb_vis30k/16926.png
16928,0.010138325,0.004470034,0.52785546,0.025658816,0.068823742,0.01240263,0.015406021,0.018110907,0.043527857,0.272305915,0.00130031,line,./static/imdb_vis30k/16927.png
16929,0.165964289,0.000619143,0.434805383,0.003612477,0.005337679,0.193307839,0.042464334,0.129285618,0.000913977,0.002059166,0.021630103,line,./static/imdb_vis30k/16928.png
16930,0.000219341,0.000642288,8.36E-05,1.73E-05,6.57E-05,0.995020779,0.000245116,0.002020981,7.38E-05,9.32E-05,0.001517861,net,./static/imdb_vis30k/16929.png
16931,0.041733526,0.321679492,0.004310177,0.008784499,0.086366908,0.011988286,0.014251786,0.292441023,0.212978299,0.001635023,0.003830951,map,./static/imdb_vis30k/16930.png
16932,0.008649917,0.041848699,0.000412458,0.072728485,0.06175713,0.002077281,0.003781474,0.76759831,0.040171249,6.23E-05,0.000912723,diagram,./static/imdb_vis30k/16931.png
16933,0.03052619,0.000246198,0.041989959,0.000555387,0.002445371,0.600890146,0.075498192,0.247230328,0.000253134,0.000116868,0.000248259,net,./static/imdb_vis30k/16932.png
16934,0.000366854,2.47E-05,0.001148338,0.000194138,0.996319181,4.42E-05,0.000452209,6.58E-05,0.001251291,3.10E-05,0.000102341,bar,./static/imdb_vis30k/16933.png
16935,0.00137909,0.002707178,0.003888024,0.004101879,0.209198831,0.024919559,0.001539381,0.669894072,0.038175396,0.007142962,0.037053637,diagram,./static/imdb_vis30k/16934.png
16936,0.000397468,0.095909937,0.324967994,0.325374493,0.001371372,0.0088351,0.000223255,0.217871873,0.011017661,0.010247794,0.003783087,area,./static/imdb_vis30k/16935.png
16937,0.001541487,0.00205142,1.31E-05,3.27E-06,1.52E-05,0.166922872,3.00E-05,0.829331251,2.69E-05,1.51E-05,4.94E-05,diagram,./static/imdb_vis30k/16936.png
16938,0.000102629,0.000424651,0.000212328,0.000150485,0.003105118,0.000808161,0.000220997,0.077136794,0.582642478,0.334302378,0.000893963,matrix,./static/imdb_vis30k/16937.png
16939,2.07E-06,0.002126693,3.51E-06,6.19E-06,1.51E-06,0.000102806,7.30E-06,0.997396929,0.0003488,2.45E-06,1.74E-06,diagram,./static/imdb_vis30k/16938.png
16940,0.00781578,0.021565731,0.034731037,0.019795862,0.151063834,0.288710733,0.009672027,0.070717909,0.00269273,0.092460554,0.300773807,word,./static/imdb_vis30k/16939.png
16941,0.005237957,0.00119826,8.47E-05,0.00227884,0.000565842,0.000187496,0.000203393,0.985383429,0.002631214,0.000326071,0.001902845,diagram,./static/imdb_vis30k/16940.png
16942,0.006168899,0.005079686,4.43E-05,0.000191467,3.58E-05,0.001067285,0.000209509,0.86196703,0.124800368,4.61E-05,0.000389485,diagram,./static/imdb_vis30k/16941.png
16943,0.001962303,2.67E-05,0.001509323,0.004547344,0.104228386,0.000524403,0.000764664,0.138589162,0.025952077,0.720826602,0.001069015,table,./static/imdb_vis30k/16942.png
16944,0.001298903,0.023503734,0.307339604,0.123950418,0.001242921,0.004381076,0.002451406,0.40405914,0.07065442,0.006161946,0.054956456,diagram,./static/imdb_vis30k/16943.png
16945,0.000210045,3.37E-05,4.88E-05,0.00027542,5.43E-05,5.09E-05,0.002888414,0.003918986,0.992467129,4.02E-05,1.20E-05,matrix,./static/imdb_vis30k/16944.png
16946,0.80169919,1.36E-05,5.95E-07,5.67E-07,7.66E-07,0.197917152,6.13E-05,0.000204488,0.000100676,2.00E-07,1.48E-06,circle,./static/imdb_vis30k/16945.png
16947,0.000178727,0.00227493,4.78E-06,0.022618179,0.00780076,2.04E-06,6.73E-05,0.965980169,0.00039297,3.16E-06,0.000676963,diagram,./static/imdb_vis30k/16946.png
16948,6.90E-05,0.0145927,0.000283555,0.000239456,8.97E-05,0.074823308,5.53E-05,0.89733235,0.011142321,0.000865938,0.000506313,diagram,./static/imdb_vis30k/16947.png
16949,0.000556228,0.00107045,9.73E-05,8.89E-05,0.000173743,0.670660934,0.007719459,0.076136557,0.242585073,0.000205359,0.000706014,net,./static/imdb_vis30k/16948.png
16950,0.004348454,0.00108172,0.002481614,0.010725833,0.442298671,0.001487035,0.001126695,0.021155566,0.125622028,0.383855946,0.005816469,bar,./static/imdb_vis30k/16949.png
16951,0.012959718,0.032458057,0.011222418,0.00554906,0.577705601,0.046210653,0.004101696,0.111332431,0.006875653,0.009893642,0.181691094,bar,./static/imdb_vis30k/16950.png
16952,0.037112636,0.002981943,0.050506051,0.00111375,0.00839775,0.157681343,0.03810816,0.591157145,0.104651471,0.007405897,0.000883794,diagram,./static/imdb_vis30k/16951.png
16953,0.119942382,0.004971746,0.01953434,0.02172215,0.401519507,0.00720573,0.146658176,0.044014505,0.1892042,0.010735595,0.034491714,bar,./static/imdb_vis30k/16952.png
16954,0.000686145,0.750836834,0.002114182,0.005819637,0.000884578,0.031708362,0.040376921,0.008000781,0.158436632,0.000790189,0.000345713,map,./static/imdb_vis30k/16953.png
16955,0.000167312,0.000175814,0.002513871,0.004614443,0.016563191,0.00047661,0.002330538,0.010999305,0.29493412,0.665705038,0.001519777,table,./static/imdb_vis30k/16954.png
16956,5.83E-05,0.000207146,0.000944185,0.00132785,0.008835038,0.00071855,0.000260521,0.126450046,0.000948846,0.857728209,0.00252129,table,./static/imdb_vis30k/16955.png
16957,0.000848999,0.155451538,0.022617253,0.007671557,0.003011445,0.010955879,0.00444889,0.488574149,0.215728641,0.015020765,0.075670863,diagram,./static/imdb_vis30k/16956.png
16958,0.000530575,0.004262629,0.008887117,0.00132551,0.001046554,0.022717527,0.00475578,0.955006749,0.000301218,0.000713267,0.000453086,diagram,./static/imdb_vis30k/16957.png
16959,0.476940073,0.002418782,0.001948403,0.017127914,0.004408947,0.00163184,0.029427678,0.456690546,0.003017451,0.000615011,0.005773319,circle,./static/imdb_vis30k/16958.png
16960,0.009679115,0.10086439,0.002259456,0.002392504,0.002666465,0.018250892,0.005388428,0.810821877,0.035084802,0.004712505,0.007879551,diagram,./static/imdb_vis30k/16959.png
16961,0.000120762,6.52E-08,0.003430884,0.994750794,0.000341884,1.79E-06,0.000142702,0.001207562,1.56E-06,3.70E-07,1.63E-06,area,./static/imdb_vis30k/16960.png
16962,0.002368028,0.000102664,0.104600421,0.005761936,0.828084227,0.003119979,0.004069477,0.035076913,0.001830442,0.012419743,0.002566191,bar,./static/imdb_vis30k/16961.png
16963,9.70E-05,7.59E-05,0.000368969,0.000128614,0.009938939,0.000194042,4.12E-05,0.927050643,0.061175894,0.000222385,0.000706342,diagram,./static/imdb_vis30k/16962.png
16964,0.000330706,0.00173975,1.01E-05,0.000509416,3.64E-06,0.000463152,6.44E-05,0.987493829,0.009281726,4.94E-05,5.39E-05,diagram,./static/imdb_vis30k/16963.png
16965,0.001848586,0.004201144,0.006528931,0.021277518,0.770067016,0.002323501,0.002550361,0.014475209,0.163826294,0.00570809,0.007193314,bar,./static/imdb_vis30k/16964.png
16966,0.002833854,0.000311488,0.720968468,0.007106709,0.158786112,0.01369121,0.00316963,0.06223143,0.005467218,0.008066562,0.017367228,line,./static/imdb_vis30k/16965.png
16967,0.000695559,0.027456011,0.001155006,0.001272458,0.006589158,0.19306983,0.013871985,0.736733862,0.008757673,0.001243276,0.009155177,diagram,./static/imdb_vis30k/16966.png
16968,0.01723895,0.001951568,0.007104512,0.005115168,0.064554509,0.06613989,0.02761684,0.766318944,0.025372968,0.010111733,0.008474893,diagram,./static/imdb_vis30k/16967.png
16969,0.000307109,0.107102957,0.648946636,0.044611555,7.80E-05,0.067875131,0.000891584,0.124839211,0.000881357,0.002170341,0.002296189,line,./static/imdb_vis30k/16968.png
16970,0.000576126,0.001195154,4.09E-05,0.00040819,0.00235335,0.000777805,9.94E-05,0.164035052,0.826639397,0.002226753,0.001647845,matrix,./static/imdb_vis30k/16969.png
16971,0.015380921,0.166215248,0.006539762,0.004252043,0.003156774,0.029353717,0.004203772,0.549341735,0.069126133,0.033850775,0.11857914,diagram,./static/imdb_vis30k/16970.png
16972,0.000288389,0.000867507,0.058052075,0.00242264,0.003038952,0.085582282,0.000339884,0.84573914,0.000359102,0.002610859,0.00069917,diagram,./static/imdb_vis30k/16971.png
16973,0.005716441,0.000418113,0.001532715,9.03E-05,9.91E-05,0.975874004,0.000602717,0.013936707,0.000212279,0.000355873,0.001161765,net,./static/imdb_vis30k/16972.png
16974,0.004989889,0.105472582,0.014573756,0.003239869,0.000607632,0.376304923,0.001023897,0.479526303,0.004609193,0.000412818,0.009239163,diagram,./static/imdb_vis30k/16973.png
16975,8.27E-07,2.20E-07,2.37E-06,1.63E-06,4.47E-05,6.62E-07,3.77E-07,0.999943171,3.98E-07,4.84E-06,7.79E-07,diagram,./static/imdb_vis30k/16974.png
16976,0.000220591,0.013369638,0.000226711,0.00062469,0.000385201,0.004969575,0.000251393,0.201083442,0.199550525,0.342446207,0.236872023,table,./static/imdb_vis30k/16975.png
16977,0.301461189,0.011941716,0.007306666,0.001905997,0.005679796,0.01723046,0.517586567,0.08994154,0.045449793,0.00040364,0.001092695,point,./static/imdb_vis30k/16976.png
16978,0.001366481,0.003352402,0.00058076,0.000760511,0.00030133,0.00449923,0.001160712,0.958673476,0.027172375,0.000783559,0.001349156,diagram,./static/imdb_vis30k/16977.png
16979,0.000911933,0.003118574,0.001899891,0.000691291,0.000124417,0.03368088,5.79E-05,0.954456509,0.001476037,0.0002152,0.003367291,diagram,./static/imdb_vis30k/16978.png
16980,0.000182487,0.001990999,0.12763666,0.491561222,3.51E-05,0.001103244,7.85E-05,0.377088923,3.18E-05,7.96E-05,0.000211476,area,./static/imdb_vis30k/16979.png
16981,0.593172911,0.000801044,0.000631458,0.001437,0.000162434,0.001232595,0.000216929,0.367965045,0.012388204,0.013914575,0.008077819,circle,./static/imdb_vis30k/16980.png
16982,0.002437108,0.002463737,8.96E-05,0.000488244,0.00085147,0.01645452,0.0003419,0.946489153,0.02021421,0.001315181,0.008854884,diagram,./static/imdb_vis30k/16981.png
16983,3.97E-05,2.42E-06,2.93E-05,8.92E-05,0.999263866,4.36E-05,2.04E-05,8.71E-06,0.000294475,0.000142503,6.57E-05,bar,./static/imdb_vis30k/16982.png
16984,0.007420056,0.00758554,0.000358741,0.000545588,0.003316688,0.007182319,0.004229638,0.098881279,0.868224269,0.000676095,0.001579778,matrix,./static/imdb_vis30k/16983.png
16985,0.000178159,0.690696044,0.029816616,0.005526911,0.001375068,0.096575559,0.000466638,0.168024029,0.002325187,0.000348202,0.004667608,map,./static/imdb_vis30k/16984.png
16986,0.005638209,0.005201143,0.013944014,0.015769617,0.011146794,0.029072203,0.004120829,0.740508679,0.021095891,0.119507883,0.033994716,diagram,./static/imdb_vis30k/16985.png
16987,0.004841653,4.66E-05,0.000178314,0.003547127,4.04E-06,0.000391996,0.000132349,0.906375913,0.084204542,8.01E-05,0.000197321,diagram,./static/imdb_vis30k/16986.png
16988,0.002960518,0.455826994,0.006450521,0.001947047,0.00646458,0.051064067,0.1776426,0.279280794,0.013814502,0.001332461,0.003215915,map,./static/imdb_vis30k/16987.png
16989,0.054379383,0.004696627,0.118740736,0.002533207,0.004271632,0.788601903,0.004233691,0.018900315,0.002105721,0.000327714,0.001209061,net,./static/imdb_vis30k/16988.png
16990,0.968157376,0.00010419,3.75E-06,9.97E-06,6.68E-06,3.03E-05,7.09E-07,0.031661873,2.00E-05,1.07E-06,4.08E-06,circle,./static/imdb_vis30k/16989.png
16991,1.36E-05,0.024165899,6.07E-06,1.34E-05,7.38E-06,0.00031514,9.33E-06,0.946327996,0.029043662,7.32E-06,9.02E-05,diagram,./static/imdb_vis30k/16990.png
16992,0.004707128,1.41E-05,0.000456502,4.86E-05,0.224483798,0.000133934,0.769210757,5.05E-05,0.000862597,1.17E-05,2.04E-05,point,./static/imdb_vis30k/16991.png
16993,0.044309842,0.003878665,0.014012561,0.001203266,0.110065924,0.156265641,0.645359139,0.007636034,0.011964316,0.002416482,0.002888153,point,./static/imdb_vis30k/16992.png
16994,3.76E-05,1.96E-05,1.20E-06,2.20E-05,0.999496844,1.73E-06,1.54E-06,7.49E-06,0.000103831,2.87E-06,0.000305328,bar,./static/imdb_vis30k/16993.png
16995,0.006111062,0.000339306,0.00164562,0.000644835,0.00071365,0.023732959,0.001193792,0.949462751,0.004320314,0.003363391,0.008472346,diagram,./static/imdb_vis30k/16994.png
16996,0.000258964,0.000294785,0.001270892,0.009705615,0.015512995,0.002660468,0.000805112,0.22673737,0.002450253,0.738175979,0.002127599,table,./static/imdb_vis30k/16995.png
16997,0.023530644,0.001011809,0.00416062,0.001144746,0.003152086,0.003578578,0.002488565,0.859232346,0.095773476,0.005018709,0.000908427,diagram,./static/imdb_vis30k/16996.png
16998,0.000107398,0.75758942,0.000438996,0.000210483,0.000710664,0.026957151,0.001215493,0.205976501,0.00554824,0.000102543,0.001143106,map,./static/imdb_vis30k/16997.png
16999,0.000482696,8.54E-05,0.957431387,0.025569626,0.00941373,4.86E-05,0.00624498,0.000169958,0.000138048,0.000317101,9.84E-05,line,./static/imdb_vis30k/16998.png
17000,0.022641761,0.002142998,0.182808567,0.015274316,0.018018088,0.026969162,0.211243137,0.115065356,0.32420147,0.065163205,0.016471956,matrix,./static/imdb_vis30k/16999.png
17001,0.000711931,0.000309883,0.000115605,0.000344969,0.009459312,0.000333986,0.000316363,0.275071941,0.708915804,0.003878567,0.000541591,matrix,./static/imdb_vis30k/17000.png
17002,0.00117715,0.005964755,0.005520597,0.051586117,0.445320929,0.003458984,0.002076162,0.47953028,0.001608414,0.000181733,0.00357483,diagram,./static/imdb_vis30k/17001.png
17003,0.061247641,0.07496525,0.017276772,0.022229359,0.011879522,0.266913907,0.010598228,0.330064361,0.158754947,0.012276871,0.033793145,diagram,./static/imdb_vis30k/17002.png
17004,0.038660799,0.010222248,0.001854276,0.000398159,0.000206708,0.735379482,0.000425527,0.206580134,0.002381147,5.24E-05,0.00383907,net,./static/imdb_vis30k/17003.png
17005,0.001492359,0.000769404,0.521969649,0.020084563,0.000236092,0.013461781,0.001643123,0.438209608,0.001704901,0.000162487,0.000265963,line,./static/imdb_vis30k/17004.png
17006,7.13E-08,1.75E-05,6.94E-09,5.89E-07,2.00E-07,1.60E-06,8.50E-07,0.90244262,0.097535695,2.42E-07,5.89E-07,diagram,./static/imdb_vis30k/17005.png
17007,0.00317894,0.039013772,0.010303014,0.003311172,0.194940225,0.019822992,0.000834852,0.171523377,0.026333706,0.505374567,0.025363446,table,./static/imdb_vis30k/17006.png
17008,7.31E-05,0.004365537,0.002218944,0.004549418,0.044494341,0.001980821,0.000220553,0.928396869,0.002005018,0.001944441,0.009750916,diagram,./static/imdb_vis30k/17007.png
17009,1.89E-06,0.001597349,3.56E-07,3.57E-06,1.24E-05,1.45E-05,1.33E-05,0.978861781,0.019471206,1.97E-06,2.16E-05,diagram,./static/imdb_vis30k/17008.png
17010,3.04E-05,0.001037118,2.01E-05,0.00013086,0.000175971,0.000482767,6.99E-06,0.99672772,0.001191942,3.22E-05,0.000163949,diagram,./static/imdb_vis30k/17009.png
17011,0.000644218,0.40450891,0.004659884,0.001630562,0.001116141,0.209224112,0.003989278,0.356713467,0.016629487,0.000415281,0.000468666,map,./static/imdb_vis30k/17010.png
17012,0.00872066,0.000936246,0.010940215,0.005561546,0.007420237,0.08057665,0.004286336,0.800789367,0.001629817,0.039792953,0.039345963,diagram,./static/imdb_vis30k/17011.png
17013,0.000215339,0.0043761,0.002336713,0.000239612,0.000996578,0.015745246,0.000112714,0.446385863,0.115256754,0.412924423,0.00141063,diagram,./static/imdb_vis30k/17012.png
17014,6.98E-05,0.000102794,0.00010335,0.000144257,0.997325816,6.45E-05,7.55E-05,0.000561824,0.001022388,0.00020314,0.000326538,bar,./static/imdb_vis30k/17013.png
17015,0.012158778,0.007776811,0.103615976,0.000551009,0.001030212,0.686412045,0.002318533,0.183624332,0.00062592,0.000666141,0.001220284,net,./static/imdb_vis30k/17014.png
17016,0.015555435,9.65E-05,0.615856456,0.006185141,0.006471177,0.001224844,0.334595817,0.000613796,0.008672658,0.010551015,0.000177083,line,./static/imdb_vis30k/17015.png
17017,0.010386504,0.003369302,0.004598641,0.003590169,0.230134918,0.082621977,0.033369028,0.452611709,0.168359325,0.000278139,0.010680272,diagram,./static/imdb_vis30k/17016.png
17018,0.01009932,0.001295951,0.000939768,0.063268224,0.635795602,0.002939175,0.00483539,0.024438978,0.215293002,0.035934507,0.005160103,bar,./static/imdb_vis30k/17017.png
17019,0.001819888,0.005800524,0.756931203,0.007311752,0.020647683,0.008593696,0.003807084,0.002678505,0.001566654,0.00036903,0.190473953,line,./static/imdb_vis30k/17018.png
17020,0.026611466,0.012084154,0.004635755,0.00116744,0.004738166,0.219176739,0.01762763,0.538736906,0.153318888,0.014604722,0.007298164,diagram,./static/imdb_vis30k/17019.png
17021,0.000795607,3.11E-05,3.29E-05,0.000249906,4.01E-05,7.43E-05,6.88E-05,0.965648914,0.033021202,2.12E-05,1.59E-05,diagram,./static/imdb_vis30k/17020.png
17022,7.30E-06,4.98E-07,1.04E-05,3.41E-05,6.61E-05,6.30E-06,8.55E-05,1.72E-05,0.000356976,0.999407909,7.78E-06,table,./static/imdb_vis30k/17021.png
17023,0.000216055,0.000531847,0.196916009,0.007763261,0.000572483,0.019443482,0.000291622,0.763848586,0.007112124,0.002875216,0.000429358,diagram,./static/imdb_vis30k/17022.png
